ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:34:07,facultylens-perf-mysql,9.41%,930.6MiB / 7.317GiB,12.42%,155MB / 4.09GB,358MB / 581MB
23:34:15,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:15,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,593kB / 625kB,147kB / 709kB
23:34:15,facultylens-perf-app,30.84%,109.7MiB / 7.317GiB,1.46%,5.61GB / 1.05GB,6.33MB / 2.05MB
23:34:15,facultylens-perf-ai-service,0.10%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:15,facultylens-perf-nginx,1.36%,16.62MiB / 7.317GiB,0.22%,807MB / 818MB,8.34MB / 4.1kB
23:34:15,facultylens-perf-redis,2.14%,43.07MiB / 7.317GiB,0.57%,110MB / 1.32GB,34.5MB / 105MB
23:34:15,facultylens-perf-mysql,19.51%,931.1MiB / 7.317GiB,12.43%,158MB / 4.26GB,358MB / 588MB
23:34:22,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:22,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,594kB / 628kB,147kB / 709kB
23:34:22,facultylens-perf-app,49.82%,111.9MiB / 7.317GiB,1.49%,5.65GB / 1.07GB,6.33MB / 2.08MB
23:34:22,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:22,facultylens-perf-nginx,1.89%,16.64MiB / 7.317GiB,0.22%,818MB / 829MB,8.34MB / 4.1kB
23:34:22,facultylens-perf-redis,2.53%,43.76MiB / 7.317GiB,0.58%,111MB / 1.34GB,34.6MB / 106MB
23:34:22,facultylens-perf-mysql,22.05%,931.4MiB / 7.317GiB,12.43%,160MB / 4.27GB,358MB / 594MB
23:34:29,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:29,facultylens-perf-worker,0.07%,44MiB / 7.317GiB,0.59%,595kB / 635kB,147kB / 709kB
23:34:29,facultylens-perf-app,46.28%,118MiB / 7.317GiB,1.57%,5.68GB / 1.08GB,6.33MB / 2.11MB
23:34:29,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:29,facultylens-perf-nginx,1.68%,16.62MiB / 7.317GiB,0.22%,830MB / 841MB,8.34MB / 4.1kB
23:34:29,facultylens-perf-redis,2.37%,39.88MiB / 7.317GiB,0.53%,112MB / 1.36GB,34.6MB / 106MB
