ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:19:52,facultylens-perf-redis,0.36%,12.7MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:52,facultylens-perf-mysql,0.45%,617MiB / 7.317GiB,8.24%,270MB / 933MB,50.6MB / 2.6GB
17:19:52,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:59,facultylens-perf-scheduler,0.07%,32.78MiB / 7.317GiB,0.44%,1.79kB / 911B,610kB / 709kB
17:19:59,facultylens-perf-worker,0.00%,41.34MiB / 7.317GiB,0.55%,98kB / 808kB,9.4MB / 709kB
17:19:59,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.92%,36MB / 90.8MB,7.63MB / 717kB
17:19:59,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,885MB / 903MB,13.4MB / 4.1kB
17:19:59,facultylens-perf-redis,0.31%,12.12MiB / 7.317GiB,0.16%,599MB / 1.14GB,38.9MB / 788MB
17:19:59,facultylens-perf-mysql,0.42%,617MiB / 7.317GiB,8.24%,271MB / 933MB,50.6MB / 2.6GB
17:19:59,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:06,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:06,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,99.5kB / 821kB,9.4MB / 709kB
17:20:06,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,36.4MB / 91.2MB,7.63MB / 717kB
17:20:06,facultylens-perf-nginx,2.23%,15.97MiB / 7.317GiB,0.21%,886MB / 904MB,13.4MB / 4.1kB
17:20:06,facultylens-perf-redis,0.36%,12.12MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:20:06,facultylens-perf-mysql,9.73%,617.5MiB / 7.317GiB,8.24%,271MB / 933MB,50.6MB / 2.6GB
17:20:06,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:14,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:14,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,101kB / 831kB,9.4MB / 709kB
17:20:14,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.93%,36.4MB / 91.2MB,7.63MB / 717kB
17:20:14,facultylens-perf-nginx,0.00%,15.47MiB / 7.317GiB,0.21%,886MB / 904MB,13.4MB / 4.1kB
17:20:14,facultylens-perf-redis,0.35%,12.23MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:20:14,facultylens-perf-mysql,0.45%,617MiB / 7.317GiB,8.24%,271MB / 933MB,50.6MB / 2.6GB
17:20:14,facultylens-perf-ai-service,0.08%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:21,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:21,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,102kB / 844kB,9.4MB / 709kB
17:20:21,facultylens-perf-app,0.00%,69.3MiB / 7.317GiB,0.92%,37MB / 91.6MB,7.63MB / 717kB
17:20:21,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,886MB / 904MB,13.4MB / 4.1kB
17:20:21,facultylens-perf-redis,0.25%,12.26MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
17:20:21,facultylens-perf-mysql,0.38%,617.1MiB / 7.317GiB,8.24%,271MB / 934MB,50.6MB / 2.6GB
17:20:21,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:28,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:28,facultylens-perf-worker,0.08%,41.32MiB / 7.317GiB,0.55%,103kB / 857kB,9.4MB / 709kB
17:20:28,facultylens-perf-app,0.01%,69.3MiB / 7.317GiB,0.93%,38MB / 92.2MB,7.63MB / 717kB
17:20:28,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,887MB / 905MB,13.4MB / 4.1kB
17:20:28,facultylens-perf-redis,0.33%,12.55MiB / 7.317GiB,0.17%,599MB / 1.14GB,39MB / 788MB
17:20:28,facultylens-perf-mysql,0.40%,617.1MiB / 7.317GiB,8.24%,271MB / 934MB,50.6MB / 2.61GB
17:20:28,facultylens-perf-ai-service,0.08%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:20:35,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:20:35,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,105kB / 867kB,9.4MB / 709kB
17:20:35,facultylens-perf-app,9.34%,69.58MiB / 7.317GiB,0.93%,38.2MB / 92.4MB,7.63MB / 717kB
17:20:35,facultylens-perf-nginx,0.40%,15.47MiB / 7.317GiB,0.21%,887MB / 905MB,13.4MB / 4.1kB
17:20:35,facultylens-perf-redis,0.49%,11.99MiB / 7.317GiB,0.16%,599MB / 1.14GB,39MB / 788MB
