ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:47:47,facultylens-perf-scheduler,0.06%,41.65MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:47:47,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,55.9MB / 111MB,1.51MB / 713kB
16:47:47,facultylens-perf-nginx,0.00%,14.38MiB / 7.317GiB,0.19%,36.3MB / 37.6MB,11.8MB / 4.1kB
16:47:47,facultylens-perf-redis,0.34%,10.37MiB / 7.317GiB,0.14%,72MB / 20.7MB,31.5MB / 68.7MB
16:47:47,facultylens-perf-mysql,0.42%,587.4MiB / 7.317GiB,7.84%,59.1MB / 101MB,41.6MB / 1.35GB
16:47:47,facultylens-perf-ai-service,0.13%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:54,facultylens-perf-worker,0.07%,32.21MiB / 7.317GiB,0.43%,234kB / 1.97MB,32.3MB / 709kB
16:47:54,facultylens-perf-scheduler,0.06%,41.65MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:47:54,facultylens-perf-app,6.90%,47.13MiB / 7.317GiB,0.63%,56.5MB / 112MB,1.51MB / 713kB
16:47:54,facultylens-perf-nginx,0.32%,14.38MiB / 7.317GiB,0.19%,36.6MB / 38MB,11.8MB / 4.1kB
16:47:54,facultylens-perf-redis,0.33%,10.41MiB / 7.317GiB,0.14%,72MB / 21MB,31.5MB / 68.7MB
16:47:54,facultylens-perf-mysql,4.66%,587.5MiB / 7.317GiB,7.84%,59.2MB / 101MB,41.6MB / 1.35GB
16:47:54,facultylens-perf-ai-service,3.12%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:01,facultylens-perf-worker,0.00%,32.21MiB / 7.317GiB,0.43%,235kB / 1.97MB,32.3MB / 709kB
16:48:01,facultylens-perf-scheduler,0.07%,42.29MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:01,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,56.5MB / 112MB,1.51MB / 713kB
16:48:01,facultylens-perf-nginx,0.00%,14.38MiB / 7.317GiB,0.19%,36.6MB / 38MB,11.8MB / 4.1kB
16:48:01,facultylens-perf-redis,0.30%,10.66MiB / 7.317GiB,0.14%,72MB / 21MB,31.5MB / 68.7MB
16:48:01,facultylens-perf-mysql,0.44%,587.5MiB / 7.317GiB,7.84%,59.2MB / 101MB,41.6MB / 1.35GB
16:48:01,facultylens-perf-ai-service,0.10%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:08,facultylens-perf-worker,0.07%,32.21MiB / 7.317GiB,0.43%,236kB / 1.99MB,32.3MB / 709kB
16:48:08,facultylens-perf-scheduler,0.07%,42.29MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:08,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,57.4MB / 112MB,1.51MB / 713kB
16:48:08,facultylens-perf-nginx,0.00%,14.42MiB / 7.317GiB,0.19%,37.2MB / 38.5MB,11.8MB / 4.1kB
16:48:08,facultylens-perf-redis,0.32%,10.7MiB / 7.317GiB,0.14%,72MB / 21.6MB,31.5MB / 68.7MB
16:48:08,facultylens-perf-mysql,2.82%,587.5MiB / 7.317GiB,7.84%,59.3MB / 102MB,41.6MB / 1.35GB
16:48:08,facultylens-perf-ai-service,0.10%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:16,facultylens-perf-worker,0.07%,33.01MiB / 7.317GiB,0.44%,238kB / 2MB,32.3MB / 709kB
16:48:16,facultylens-perf-scheduler,0.08%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:16,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,57.7MB / 112MB,1.51MB / 713kB
16:48:16,facultylens-perf-nginx,0.00%,14.4MiB / 7.317GiB,0.19%,37.4MB / 38.8MB,11.8MB / 4.1kB
16:48:16,facultylens-perf-redis,0.28%,10.01MiB / 7.317GiB,0.13%,72MB / 21.7MB,31.5MB / 68.7MB
16:48:16,facultylens-perf-mysql,0.41%,587.5MiB / 7.317GiB,7.84%,59.3MB / 102MB,41.6MB / 1.35GB
16:48:16,facultylens-perf-ai-service,0.09%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:23,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,240kB / 2.01MB,32.3MB / 709kB
16:48:23,facultylens-perf-scheduler,0.07%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:23,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,57.7MB / 112MB,1.51MB / 713kB
16:48:23,facultylens-perf-nginx,0.00%,14.4MiB / 7.317GiB,0.19%,37.4MB / 38.8MB,11.8MB / 4.1kB
16:48:23,facultylens-perf-redis,0.35%,10.01MiB / 7.317GiB,0.13%,72.1MB / 21.7MB,31.5MB / 68.7MB
16:48:23,facultylens-perf-mysql,0.44%,587.5MiB / 7.317GiB,7.84%,59.3MB / 102MB,41.6MB / 1.35GB
16:48:23,facultylens-perf-ai-service,0.11%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:30,facultylens-perf-worker,0.07%,33.01MiB / 7.317GiB,0.44%,241kB / 2.03MB,32.3MB / 709kB
16:48:30,facultylens-perf-scheduler,0.07%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:30,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,58.2MB / 113MB,1.51MB / 713kB
16:48:30,facultylens-perf-nginx,0.00%,14.4MiB / 7.317GiB,0.19%,37.7MB / 39.1MB,11.8MB / 4.1kB
16:48:30,facultylens-perf-redis,0.33%,10.15MiB / 7.317GiB,0.14%,72.1MB / 21.9MB,31.6MB / 68.7MB
16:48:30,facultylens-perf-mysql,0.42%,587.5MiB / 7.317GiB,7.84%,59.4MB / 102MB,41.6MB / 1.36GB
16:48:30,facultylens-perf-ai-service,0.10%,382.5MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:37,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,242kB / 2.03MB,32.3MB / 709kB
16:48:37,facultylens-perf-scheduler,0.07%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:37,facultylens-perf-app,3.83%,47.66MiB / 7.317GiB,0.64%,58.8MB / 113MB,1.51MB / 713kB
16:48:37,facultylens-perf-nginx,0.00%,14.43MiB / 7.317GiB,0.19%,38.1MB / 39.4MB,11.8MB / 4.1kB
16:48:37,facultylens-perf-redis,0.30%,10.68MiB / 7.317GiB,0.14%,72.1MB / 22.2MB,31.6MB / 68.7MB
16:48:37,facultylens-perf-mysql,0.43%,587.5MiB / 7.317GiB,7.84%,59.5MB / 102MB,41.6MB / 1.36GB
16:48:37,facultylens-perf-ai-service,0.11%,382.5MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:48:45,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,243kB / 2.04MB,32.3MB / 709kB
16:48:45,facultylens-perf-scheduler,0.07%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:45,facultylens-perf-app,18.21%,47.14MiB / 7.317GiB,0.63%,59.7MB / 114MB,1.51MB / 713kB
16:48:45,facultylens-perf-nginx,0.70%,14.43MiB / 7.317GiB,0.19%,38.6MB / 40MB,11.8MB / 4.1kB
16:48:45,facultylens-perf-redis,1.03%,11.14MiB / 7.317GiB,0.15%,72.1MB / 22.8MB,31.7MB / 68.9MB
16:48:45,facultylens-perf-mysql,7.08%,587.6MiB / 7.317GiB,7.84%,59.5MB / 103MB,41.6MB / 1.36GB
16:48:45,facultylens-perf-ai-service,0.10%,382.5MiB / 7.317GiB,5.11%,144MB / 7MB,386MB / 0B
16:48:52,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,245kB / 2.06MB,32.3MB / 709kB
16:48:52,facultylens-perf-scheduler,0.07%,42.32MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:48:52,facultylens-perf-app,0.00%,47.14MiB / 7.317GiB,0.63%,59.7MB / 114MB,1.51MB / 713kB
16:48:52,facultylens-perf-nginx,0.00%,14.42MiB / 7.317GiB,0.19%,38.6MB / 40MB,11.8MB / 4.1kB
16:48:52,facultylens-perf-redis,0.35%,11MiB / 7.317GiB,0.15%,72.1MB / 22.8MB,31.7MB / 68.9MB
16:48:52,facultylens-perf-mysql,0.42%,587.5MiB / 7.317GiB,7.84%,59.5MB / 103MB,41.6MB / 1.36GB
16:48:52,facultylens-perf-ai-service,0.11%,382.5MiB / 7.317GiB,5.11%,144MB / 7MB,386MB / 0B
16:48:59,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,246kB / 2.07MB,32.3MB / 709kB
16:48:59,facultylens-perf-scheduler,13.52%,42.68MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:48:59,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,60MB / 114MB,1.51MB / 713kB
16:48:59,facultylens-perf-nginx,0.00%,14.43MiB / 7.317GiB,0.19%,38.8MB / 40.2MB,11.8MB / 4.1kB
16:48:59,facultylens-perf-redis,0.26%,10.16MiB / 7.317GiB,0.14%,72.1MB / 22.8MB,31.7MB / 68.9MB
16:48:59,facultylens-perf-mysql,2.82%,587.6MiB / 7.317GiB,7.84%,59.6MB / 103MB,41.6MB / 1.36GB
16:48:59,facultylens-perf-ai-service,0.08%,382.5MiB / 7.317GiB,5.11%,144MB / 7MB,386MB / 0B
16:49:06,facultylens-perf-worker,0.00%,33.01MiB / 7.317GiB,0.44%,247kB / 2.08MB,32.3MB / 709kB
16:49:06,facultylens-perf-scheduler,0.07%,42.35MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:49:06,facultylens-perf-app,15.06%,47.17MiB / 7.317GiB,0.63%,60.5MB / 114MB,1.51MB / 713kB
16:49:06,facultylens-perf-nginx,0.00%,14.42MiB / 7.317GiB,0.19%,39.1MB / 40.5MB,11.8MB / 4.1kB
16:49:06,facultylens-perf-redis,0.34%,10.28MiB / 7.317GiB,0.14%,72.2MB / 23MB,31.7MB / 68.9MB
16:49:06,facultylens-perf-mysql,0.44%,587.6MiB / 7.317GiB,7.84%,59.7MB / 103MB,41.6MB / 1.37GB
16:49:06,facultylens-perf-ai-service,0.10%,382.5MiB / 7.317GiB,5.11%,144MB / 7MB,386MB / 0B
16:49:14,facultylens-perf-worker,15.18%,33.01MiB / 7.317GiB,0.44%,250kB / 2.09MB,32.3MB / 709kB
16:49:14,facultylens-perf-scheduler,0.06%,42.39MiB / 7.317GiB,0.57%,1.97kB / 911B,45.3MB / 709kB
16:49:14,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,60.5MB / 114MB,1.51MB / 713kB
16:49:14,facultylens-perf-nginx,0.00%,14.42MiB / 7.317GiB,0.19%,39.1MB / 40.5MB,11.8MB / 4.1kB
16:49:14,facultylens-perf-redis,2.89%,10.29MiB / 7.317GiB,0.14%,72.2MB / 23MB,31.7MB / 68.9MB
16:49:14,facultylens-perf-mysql,0.39%,587.6MiB / 7.317GiB,7.84%,59.7MB / 103MB,41.6MB / 1.37GB
16:49:14,facultylens-perf-ai-service,0.10%,382.6MiB / 7.317GiB,5.11%,144MB / 7MB,386MB / 0B
